OrderID,OrderDate,CustomerID,ProductID,StoreID,Quantity,Discount
902461,24-06-2026,6192,1074,209,7,500
902462,31-05-2026,5275,1099,202,9,200
902463,25-04-2026,5782,1056,221,6,500
902464,04-05-2026,5506,1013,209,5,100
902465,15-06-2026,6346,1038,210,2,50
902466,26-04-2026,7602,1055,207,7,0
902467,15-01-2026,6049,1062,202,2,50
902468,12-06-2026,7465,1029,205,10,1000
902469,08-05-2026,6514,1034,223,1,50
902470,10-03-2026,7624,1031,205,2,1000
902471,02-01-2026,7896,1044,224,2,500
902472,08-05-2026,6995,1024,216,3,50
902473,19-02-2026,7080,1048,221,1,100
902474,24-01-2026,7265,1026,203,1,200
902475,24-05-2026,5445,1047,209,10,100
902476,28-01-2026,7172,1067,212,1,1000
902477,11-02-2026,6854,1000,215,10,0
902478,25-03-2026,5492,1012,202,5,50
902479,03-04-2026,5237,1069,206,10,500
902480,20-06-2026,6290,1000,200,3,200
902481,20-06-2026,7663,1022,201,4,500
902482,26-05-2026,7409,1027,210,2,500
902483,15-04-2026,7722,1020,221,8,1000
902484,27-04-2026,5266,1075,206,1,200
902485,19-01-2026,5336,1058,224,10,0
902486,23-03-2026,7062,1060,211,6,500
902487,12-06-2026,5963,1055,212,9,1000
902488,13-01-2026,7488,1024,205,10,0
902489,20-05-2026,5075,1091,222,5,50
902490,11-05-2026,6328,1008,219,9,100
902491,07-03-2026,5494,1086,206,6,100
902492,15-01-2026,7041,1034,220,8,1000
902493,09-02-2026,6825,1043,220,2,200
902494,27-04-2026,7758,1038,214,5,0
902495,20-01-2026,6495,1050,213,1,100
902496,10-01-2026,7875,1042,210,3,200
902497,25-05-2026,6685,1076,222,5,100
902498,31-03-2026,6345,1028,205,4,500
902499,29-03-2026,6538,1083,220,9,0
902500,19-06-2026,6342,1067,211,1,100
902501,07-06-2026,6566,1095,222,7,50
902502,27-01-2026,5598,1074,214,10,500
902503,08-05-2026,5264,1074,216,9,200
902504,17-03-2026,6991,1029,220,4,200
902505,26-05-2026,5075,1028,205,1,100
902506,07-06-2026,7719,1053,205,3,1000
902507,30-01-2026,5308,1065,204,3,200
902508,17-05-2026,7115,1032,221,8,500
902509,21-04-2026,5238,1005,204,7,1000
902510,02-05-2026,7712,1007,220,8,200
902511,13-03-2026,6181,1081,212,10,50
902512,25-01-2026,5371,1007,203,8,200
902513,28-02-2026,6013,1051,222,6,100
902514,05-05-2026,6148,1034,217,1,100
902515,04-03-2026,7320,1055,209,3,50
902516,12-01-2026,6086,1074,205,8,1000
902517,28-01-2026,7746,1069,210,4,50
902518,17-02-2026,7730,1059,221,8,0
902519,22-01-2026,6192,1009,214,6,100
902520,11-02-2026,6286,1004,216,6,50
902521,21-01-2026,6378,1012,223,9,500
902522,01-04-2026,7390,1004,215,9,200
902523,10-01-2026,5948,1011,214,2,1000
902524,09-03-2026,5103,1045,220,7,1000
902525,11-05-2026,6365,1040,224,7,50
902526,07-04-2026,7328,1035,203,1,50
902527,17-05-2026,6024,1087,215,7,500
902528,11-04-2026,5687,1027,222,7,500
902529,10-03-2026,7964,1039,220,5,50
902530,07-03-2026,5370,1019,209,6,1000
902531,10-02-2026,6782,1080,205,10,200
902532,31-01-2026,6228,1034,216,9,200
902533,26-01-2026,5845,1062,208,9,200
902534,16-05-2026,7127,1069,212,9,0
902535,23-02-2026,5877,1090,216,4,50
902536,23-01-2026,5489,1008,220,9,500
902537,20-05-2026,5347,1050,205,9,0
902538,06-06-2026,7604,1012,200,2,1000
902539,11-04-2026,5888,1044,212,6,200
902540,14-06-2026,7449,1008,209,8,500
902541,21-01-2026,7889,1055,212,5,1000
902542,20-05-2026,6627,1017,218,4,200
902543,17-02-2026,7120,1025,218,8,50
902544,15-06-2026,5610,1026,207,4,1000
902545,01-06-2026,6334,1022,217,6,0
902546,11-02-2026,6881,1052,209,8,0
902547,18-02-2026,7010,1097,206,10,100
902548,24-06-2026,7509,1066,217,7,1000
902549,24-03-2026,7406,1076,212,4,500
902550,03-05-2026,5950,1073,217,9,0
902551,22-02-2026,7019,1070,221,3,500
902552,12-04-2026,5288,1068,213,8,100
902553,17-01-2026,7664,1027,201,10,500
902554,17-04-2026,6201,1098,201,8,50
902555,16-04-2026,5676,1034,214,6,1000
902556,21-03-2026,6651,1098,205,6,0
902557,18-06-2026,6647,1018,200,3,50
902558,28-01-2026,5218,1093,203,4,500
902559,28-02-2026,7844,1078,200,4,0
902560,07-06-2026,6346,1001,212,4,100
902561,22-01-2026,6039,1075,210,2,1000
902562,15-06-2026,6531,1080,210,5,1000
902563,01-05-2026,7166,1003,204,4,200
902564,28-05-2026,7622,1062,204,1,50
902565,01-04-2026,5314,1015,206,8,50
902566,18-02-2026,5771,1006,201,4,1000
902567,16-06-2026,7416,1093,209,1,500
902568,09-05-2026,6336,1016,208,2,1000
902569,26-04-2026,5883,1051,200,10,50
902570,09-02-2026,5140,1052,211,6,200
902571,14-04-2026,6913,1044,201,9,1000
902572,09-04-2026,7562,1012,207,4,0
902573,05-04-2026,6334,1072,216,4,200
902574,19-04-2026,7635,1082,222,10,100
902575,04-02-2026,5748,1072,205,9,0
902576,23-02-2026,7010,1050,205,8,0
902577,27-02-2026,5980,1073,200,4,100
902578,01-06-2026,7992,1017,223,6,500
902579,22-05-2026,5279,1010,222,1,500
902580,05-01-2026,5442,1002,216,2,100
902581,06-03-2026,6776,1097,201,6,200
902582,13-01-2026,5836,1059,212,6,200
902583,27-01-2026,7355,1003,219,8,200
902584,18-05-2026,7622,1093,221,9,1000
902585,26-04-2026,5265,1083,222,2,1000
902586,12-04-2026,7302,1053,204,2,1000
902587,27-01-2026,5960,1018,204,10,500
902588,23-04-2026,6021,1075,224,3,0
902589,28-06-2026,7847,1098,215,6,0
902590,18-01-2026,5792,1058,217,10,200
902591,09-03-2026,5184,1061,215,8,500
902592,11-06-2026,5711,1097,220,9,500
902593,09-05-2026,7150,1031,211,1,200
902594,08-01-2026,6312,1083,206,2,0
902595,05-02-2026,6857,1063,218,3,1000
902596,28-03-2026,5737,1048,215,8,500
902597,03-06-2026,6813,1052,207,9,200
902598,20-01-2026,6171,1002,213,3,0
902599,07-05-2026,5747,1096,202,6,500
902600,15-02-2026,7789,1062,224,7,1000
902601,15-05-2026,5570,1009,215,10,1000
902602,02-05-2026,7226,1089,214,2,0
902603,20-01-2026,6959,1023,221,10,200
902604,26-06-2026,6680,1094,206,9,100
902605,16-06-2026,6565,1069,223,5,500
902606,15-02-2026,5925,1069,209,3,1000
902607,03-02-2026,5051,1000,204,1,100
902608,12-03-2026,6034,1078,201,4,100
902609,28-03-2026,6819,1005,205,2,1000
902610,23-04-2026,6337,1003,213,1,50
902611,17-02-2026,6838,1086,217,7,50
902612,09-05-2026,6734,1077,217,3,100
902613,20-01-2026,7994,1078,204,2,500
902614,22-04-2026,7338,1096,208,2,500
902615,24-04-2026,7193,1085,220,6,500
902616,16-06-2026,6924,1023,211,2,500
902617,14-04-2026,6191,1083,216,5,100
902618,26-04-2026,5488,1020,205,5,200
902619,12-05-2026,7616,1002,202,9,50
902620,10-05-2026,7401,1075,205,1,1000
902621,02-02-2026,5069,1005,222,2,200
902622,08-03-2026,6185,1006,205,9,200
902623,24-04-2026,7193,1091,219,2,50
902624,20-05-2026,5858,1018,202,10,500
902625,05-01-2026,7145,1024,210,9,50
902626,01-03-2026,5578,1022,224,2,100
902627,21-05-2026,7466,1050,214,7,100
902628,15-05-2026,6328,1071,209,10,0
902629,13-04-2026,6681,1039,203,7,500
902630,10-06-2026,5007,1038,208,1,0
902631,15-01-2026,6476,1021,206,8,500
902632,16-06-2026,7208,1034,214,7,100
902633,02-02-2026,5204,1030,208,9,500
902634,15-06-2026,7015,1053,215,7,100
902635,02-04-2026,6232,1076,205,9,50
902636,27-05-2026,5530,1039,201,8,1000
902637,30-05-2026,5684,1049,200,4,50
902638,18-02-2026,6276,1094,224,2,1000
902639,07-06-2026,6971,1053,211,9,100
902640,24-02-2026,6490,1016,221,5,0
902641,10-04-2026,6322,1021,215,3,50
902642,14-01-2026,5343,1098,201,3,100
902643,25-04-2026,7686,1085,223,4,50
902644,06-06-2026,5730,1018,221,5,0
902645,14-06-2026,7251,1084,216,8,100
902646,23-03-2026,7364,1038,217,10,50
902647,13-04-2026,7752,1082,204,8,200
902648,27-06-2026,5540,1006,216,4,0
902649,25-01-2026,5296,1008,207,2,500
902650,12-04-2026,7188,1000,208,5,500
902651,06-04-2026,5755,1070,215,3,200
902652,17-05-2026,5449,1039,223,4,1000
902653,11-04-2026,7101,1015,222,4,1000
902654,06-02-2026,6706,1067,210,9,50
902655,26-06-2026,7674,1099,222,1,50
902656,19-01-2026,7818,1031,200,10,1000
902657,12-05-2026,5131,1049,215,8,0
902658,08-05-2026,6303,1053,223,4,100
902659,02-06-2026,5108,1001,204,3,200
902660,10-05-2026,5256,1057,209,10,100
902661,20-05-2026,7662,1074,208,5,500
902662,13-04-2026,5724,1038,216,2,200
902663,06-03-2026,6116,1033,210,9,50
902664,22-04-2026,5346,1057,201,3,50
902665,25-04-2026,6838,1085,200,8,200
902666,01-01-2026,7311,1046,216,4,500
902667,19-06-2026,7399,1056,200,5,200
902668,27-04-2026,5885,1092,207,3,0
902669,15-01-2026,5568,1003,217,6,200
902670,06-02-2026,7826,1040,222,3,0
902671,17-05-2026,7268,1056,206,1,0
902672,25-06-2026,6986,1054,217,2,500
902673,28-02-2026,6927,1061,215,9,200
902674,04-02-2026,6034,1045,207,1,200
902675,24-02-2026,5566,1053,219,5,200
902676,18-01-2026,5254,1038,212,2,1000
902677,12-04-2026,6457,1055,206,9,200
902678,26-05-2026,7052,1028,220,9,500
902679,05-03-2026,7821,1083,204,2,1000
902680,11-05-2026,6196,1081,208,1,100
902681,27-01-2026,5918,1058,223,7,100
902682,27-02-2026,6973,1062,210,9,500
902683,27-02-2026,5949,1037,206,2,1000
902684,13-05-2026,5922,1078,221,9,100
902685,26-06-2026,5730,1033,222,7,0
902686,19-06-2026,5316,1009,222,9,100
902687,11-04-2026,6739,1011,204,4,500
902688,09-02-2026,6105,1041,213,5,50
902689,21-06-2026,6391,1012,201,5,1000
902690,18-02-2026,7036,1065,213,8,1000
902691,29-03-2026,6465,1039,219,6,0
902692,17-02-2026,6605,1009,219,6,500
902693,24-06-2026,6859,1015,206,3,1000
902694,18-01-2026,5967,1038,213,7,100
902695,21-05-2026,6638,1039,216,5,500
902696,08-04-2026,7771,1030,216,10,100
902697,29-01-2026,6091,1029,207,3,50
902698,09-02-2026,6738,1018,218,1,0
902699,14-06-2026,5392,1047,220,5,500
902700,11-03-2026,6102,1070,224,6,50
902701,11-01-2026,7227,1050,204,2,200
902702,24-05-2026,7615,1025,206,9,0
902703,19-01-2026,7927,1072,210,10,50
902704,01-03-2026,5393,1029,208,9,100
902705,29-05-2026,6881,1068,224,5,1000
902706,07-05-2026,5303,1094,200,10,200
902707,28-03-2026,7138,1014,208,7,0
902708,03-03-2026,5836,1046,214,6,500
902709,23-04-2026,7303,1009,216,10,50
902710,23-05-2026,6348,1016,218,4,200
902711,05-05-2026,5279,1042,203,9,100
902712,18-03-2026,5983,1093,205,7,50
902713,21-05-2026,5034,1088,214,8,0
902714,21-01-2026,7467,1039,216,1,0
902715,14-01-2026,7099,1037,202,3,1000
902716,30-01-2026,6118,1097,216,1,1000
902717,13-03-2026,7295,1076,221,3,500
902718,05-02-2026,7680,1086,202,7,500
902719,01-01-2026,5481,1044,208,5,0
902720,05-03-2026,5367,1022,218,1,500
902721,07-03-2026,6102,1089,224,6,500
902722,27-06-2026,7366,1073,224,9,200
902723,01-03-2026,5760,1068,211,4,1000
902724,07-06-2026,5330,1084,219,3,1000
902725,07-04-2026,6492,1036,215,5,200
902726,18-05-2026,7465,1045,208,5,1000
902727,15-06-2026,6935,1069,215,6,0
902728,16-05-2026,6193,1020,214,5,0
902729,22-06-2026,6796,1090,222,10,500
902730,31-05-2026,7697,1014,204,7,50
902731,28-02-2026,7407,1015,206,8,50
902732,06-01-2026,5133,1036,205,7,0
902733,11-02-2026,5483,1035,204,4,500
902734,23-04-2026,7434,1013,202,10,0
902735,30-05-2026,5887,1009,217,5,200
902736,14-06-2026,5541,1060,209,4,1000
902737,19-05-2026,7045,1026,202,8,50
902738,01-05-2026,6941,1037,203,7,50
902739,12-04-2026,6057,1040,208,6,0
902740,31-05-2026,7356,1044,222,9,0
902741,01-01-2026,6463,1043,209,7,1000
902742,16-06-2026,6080,1039,214,5,1000
902743,08-05-2026,7453,1000,218,10,500
902744,12-06-2026,5858,1008,221,2,100
902745,29-04-2026,6553,1003,206,6,50
902746,05-05-2026,7038,1030,205,10,0
902747,10-05-2026,5318,1026,212,4,500
902748,09-03-2026,5321,1029,215,8,0
902749,02-06-2026,6400,1060,216,1,100
902750,13-02-2026,7901,1074,223,8,200
902751,25-05-2026,7466,1018,220,9,100
902752,14-03-2026,5068,1036,204,3,500
902753,21-01-2026,6569,1019,200,3,0
902754,25-04-2026,7115,1024,212,7,0
902755,28-01-2026,5860,1061,202,2,0
902756,01-01-2026,7612,1091,219,4,100
902757,10-02-2026,7081,1033,203,5,200
902758,22-01-2026,5668,1013,224,3,0
902759,06-01-2026,5358,1022,222,10,100
902760,28-03-2026,6084,1089,203,10,500
902761,21-05-2026,7656,1089,211,6,0
902762,09-03-2026,5983,1069,219,3,1000
902763,02-01-2026,6346,1093,200,8,0
902764,22-06-2026,5120,1017,212,8,100
902765,10-02-2026,6743,1070,217,4,50
902766,30-06-2026,6516,1031,218,2,200
902767,25-06-2026,7390,1039,209,1,1000
902768,06-03-2026,7694,1092,222,3,100
902769,28-03-2026,6612,1068,216,2,0
902770,28-06-2026,6698,1067,220,6,500
902771,21-03-2026,7000,1007,213,8,500
902772,14-05-2026,6988,1075,202,10,100
902773,27-04-2026,7453,1045,206,8,1000
902774,15-05-2026,5720,1047,213,4,100
902775,06-02-2026,7725,1008,206,4,50
902776,30-01-2026,5982,1065,214,6,200
902777,19-06-2026,7913,1011,201,4,500
902778,03-01-2026,6386,1065,211,4,50
902779,13-02-2026,5821,1093,203,5,1000
902780,05-05-2026,6799,1043,221,1,200
902781,28-01-2026,7099,1016,203,3,1000
902782,06-06-2026,5058,1082,223,8,50
902783,27-06-2026,6204,1029,216,3,100
902784,01-04-2026,5223,1070,216,5,50
902785,22-06-2026,6778,1010,218,2,0
902786,28-03-2026,5083,1095,204,3,500
902787,27-01-2026,7451,1071,209,4,200
902788,08-06-2026,7112,1068,203,4,100
902789,01-02-2026,6783,1010,219,5,100
902790,13-02-2026,6600,1067,204,9,50
902791,19-05-2026,7093,1031,219,9,0
902792,10-01-2026,6075,1024,210,7,0
902793,10-06-2026,5690,1070,220,1,0
902794,22-02-2026,7560,1090,212,9,1000
902795,15-03-2026,7358,1083,224,7,200
902796,07-03-2026,7792,1088,205,6,1000
902797,14-02-2026,7335,1095,214,10,0
902798,21-06-2026,6258,1069,216,5,1000
902799,20-03-2026,6185,1003,205,9,1000
902800,13-03-2026,5749,1000,213,10,100
902801,09-04-2026,5220,1007,209,10,500
902802,11-04-2026,5427,1064,217,1,100
902803,14-04-2026,7987,1058,206,10,500
902804,12-02-2026,7487,1006,200,5,50
902805,19-03-2026,5387,1095,217,4,50
902806,07-06-2026,5539,1014,215,6,1000
902807,12-05-2026,5155,1078,204,7,1000
902808,17-05-2026,6704,1019,213,4,50
902809,16-04-2026,7967,1034,208,8,500
902810,01-01-2026,7684,1020,203,9,50
902811,17-02-2026,7660,1080,220,7,1000
902812,15-04-2026,6695,1069,206,5,1000
902813,05-03-2026,6532,1054,219,5,1000
902814,28-03-2026,7283,1018,223,8,100
902815,11-01-2026,6946,1030,202,4,0
902816,08-05-2026,7815,1023,220,3,500
902817,21-06-2026,6298,1085,208,7,200
902818,11-01-2026,6093,1051,212,8,1000
902819,29-03-2026,5956,1066,222,3,0
902820,02-04-2026,5325,1098,216,3,100
902821,23-05-2026,6025,1009,218,1,100
902822,27-06-2026,6763,1003,207,5,200
902823,28-06-2026,5671,1046,201,1,500
902824,11-04-2026,7088,1066,208,7,200
902825,12-06-2026,7036,1084,216,9,200
902826,27-02-2026,7966,1070,203,2,0
902827,28-03-2026,6383,1047,220,10,0
902828,12-03-2026,7541,1054,222,10,100
902829,12-03-2026,6171,1043,202,2,1000
902830,15-06-2026,6961,1017,206,9,200
902831,17-02-2026,6436,1086,201,6,500
902832,10-02-2026,6575,1051,211,5,500
902833,02-04-2026,6483,1014,220,7,0
902834,06-03-2026,5909,1055,206,4,0
902835,24-01-2026,6319,1050,221,3,100
902836,15-04-2026,6908,1032,207,9,100
902837,14-05-2026,7906,1065,219,2,1000
902838,18-01-2026,5850,1005,217,2,1000
902839,08-04-2026,7239,1030,214,5,500
902840,17-03-2026,5973,1084,212,5,50
902841,08-02-2026,6286,1043,217,7,200
902842,08-02-2026,5244,1009,221,6,1000
902843,12-04-2026,6921,1036,212,9,0
902844,16-06-2026,7811,1017,204,1,1000
902845,26-04-2026,5525,1076,211,8,0
902846,15-05-2026,5120,1062,216,6,0
902847,27-02-2026,7785,1097,200,6,50
902848,12-01-2026,6120,1046,211,5,500
902849,26-02-2026,6289,1013,223,2,500
902850,22-01-2026,5958,1090,222,6,100
902851,03-03-2026,6852,1010,214,3,1000
902852,25-03-2026,5120,1055,202,2,50
902853,13-05-2026,5459,1070,204,1,500
902854,02-05-2026,7682,1078,200,6,50
902855,06-02-2026,6221,1090,215,1,500
902856,28-03-2026,6142,1036,205,2,1000
902857,15-01-2026,7436,1047,219,10,500
902858,22-03-2026,7022,1049,211,7,1000
902859,24-04-2026,7978,1040,204,5,200
902860,04-06-2026,5636,1093,201,4,0
902861,29-03-2026,6018,1018,211,8,200
902862,10-05-2026,7694,1042,215,5,50
902863,26-04-2026,7511,1058,221,8,1000
902864,19-03-2026,5234,1030,223,1,1000
902865,03-04-2026,5062,1029,212,8,200
902866,07-04-2026,7130,1061,215,5,0
902867,16-05-2026,5822,1026,224,8,50
902868,30-04-2026,6951,1098,211,2,100
902869,12-06-2026,6504,1060,203,10,1000
902870,16-01-2026,7224,1087,223,8,0
902871,03-03-2026,7671,1046,210,6,0
902872,08-04-2026,5581,1040,200,5,50
902873,24-06-2026,7675,1042,224,9,500
902874,09-05-2026,6573,1000,201,2,1000
902875,23-02-2026,6355,1029,210,3,50
902876,25-05-2026,5113,1077,222,1,50
902877,01-05-2026,7359,1035,200,3,50
902878,17-03-2026,6386,1098,209,1,500
902879,16-05-2026,6772,1051,212,1,100
902880,09-02-2026,7143,1014,200,10,100
902881,13-05-2026,5683,1072,224,2,500
902882,21-03-2026,7348,1026,205,9,1000
902883,04-02-2026,6820,1055,211,8,200
902884,10-03-2026,6263,1059,211,1,200
902885,23-01-2026,7742,1058,220,2,100
902886,19-03-2026,5800,1048,201,4,100
902887,30-06-2026,6504,1062,223,7,100
902888,09-03-2026,5309,1010,205,8,50
902889,26-06-2026,7020,1089,200,4,500
902890,16-06-2026,6085,1018,209,1,200
902891,18-03-2026,6740,1055,224,1,50
902892,02-05-2026,5578,1003,202,8,0
902893,04-04-2026,6847,1045,203,3,1000
902894,16-02-2026,5249,1046,224,8,50
902895,07-02-2026,7059,1085,215,5,0
902896,19-01-2026,7589,1073,205,6,200
902897,08-06-2026,7088,1063,223,5,1000
902898,10-06-2026,6787,1062,223,6,200
902899,24-06-2026,6242,1004,201,2,50
902900,03-03-2026,7113,1027,217,2,500
902901,14-04-2026,7322,1097,205,5,100
902902,27-03-2026,5246,1017,207,3,200
902903,23-02-2026,7555,1030,219,8,1000
902904,09-01-2026,5250,1074,213,7,500
902905,17-01-2026,6498,1006,206,9,0
902906,08-01-2026,6842,1099,217,1,50
902907,15-06-2026,5418,1057,213,5,50
902908,10-03-2026,7400,1074,218,2,200
902909,14-06-2026,6023,1033,201,5,100
902910,16-04-2026,6200,1017,217,9,1000
902911,14-02-2026,5567,1020,224,3,1000
902912,09-01-2026,5363,1074,207,10,0
902913,11-04-2026,6186,1018,224,4,50
902914,29-03-2026,5826,1097,204,9,50
902915,09-05-2026,6770,1060,202,3,200
902916,05-01-2026,5887,1037,201,5,1000
902917,08-03-2026,6047,1065,203,6,50
902918,13-02-2026,6427,1069,216,9,100
902919,23-05-2026,5960,1008,215,1,0
902920,12-04-2026,7719,1099,216,4,200
902921,05-03-2026,6422,1095,216,9,50
902922,11-03-2026,7383,1095,223,2,0
902923,04-01-2026,7671,1002,214,1,100
902924,25-02-2026,7292,1048,202,3,500
902925,26-04-2026,6586,1065,210,8,50
902926,08-06-2026,7681,1024,220,7,500
902927,21-06-2026,7952,1031,219,4,0
902928,20-01-2026,5366,1098,204,10,200
902929,14-04-2026,7510,1024,210,9,500
902930,12-05-2026,6052,1078,216,1,1000
902931,28-01-2026,7410,1022,215,4,100
902932,02-03-2026,5842,1010,204,6,200
902933,21-01-2026,6537,1075,219,5,100
902934,11-06-2026,7654,1079,212,3,500
902935,11-06-2026,6602,1008,203,6,200
902936,04-03-2026,6682,1010,200,8,50
902937,22-03-2026,7651,1047,205,5,100
902938,10-03-2026,6156,1049,207,4,100
902939,09-04-2026,6877,1084,203,5,1000
902940,02-05-2026,5522,1037,213,6,0
902941,06-04-2026,5976,1077,207,10,500
902942,27-06-2026,6343,1027,207,10,200
902943,15-03-2026,7808,1020,202,6,200
902944,23-04-2026,6560,1060,205,5,50
902945,14-05-2026,6090,1067,214,9,1000
902946,25-04-2026,6836,1083,201,6,500
902947,23-03-2026,7183,1047,205,1,1000
902948,29-01-2026,6383,1030,223,9,200
902949,11-04-2026,6564,1016,208,1,500
902950,09-03-2026,6741,1012,223,10,200
902951,19-06-2026,7003,1012,211,6,500
902952,22-02-2026,5140,1057,211,4,500
902953,16-03-2026,5441,1047,200,1,100
902954,19-02-2026,7360,1063,216,5,0
902955,02-03-2026,5323,1088,219,3,200
902956,17-01-2026,7507,1027,212,3,0
902957,25-03-2026,6030,1009,201,3,200
902958,17-05-2026,6767,1042,219,9,1000
902959,17-03-2026,6517,1051,211,3,1000
902960,29-04-2026,6799,1007,224,8,1000
902961,27-02-2026,6165,1023,219,7,0
902962,21-06-2026,7933,1020,208,6,500
902963,04-06-2026,5467,1080,224,9,0
902964,27-01-2026,5333,1072,203,8,0
902965,28-03-2026,7839,1058,212,9,100
902966,02-03-2026,7186,1054,204,7,500
902967,06-03-2026,6013,1073,210,3,1000
902968,08-06-2026,6138,1056,220,5,200
902969,14-06-2026,5822,1001,212,4,200
902970,29-06-2026,5215,1059,201,4,500
902971,03-06-2026,5323,1046,215,3,500
902972,11-06-2026,5249,1069,218,8,100
902973,02-06-2026,5159,1034,201,9,50
902974,26-02-2026,5695,1087,208,1,200
902975,27-01-2026,5707,1018,205,6,1000
902976,26-04-2026,7800,1075,224,7,1000
902977,02-01-2026,6608,1049,207,10,200
902978,06-02-2026,6392,1061,208,7,200
902979,22-01-2026,6324,1034,200,10,1000
902980,26-01-2026,7532,1025,224,10,200
902981,10-02-2026,5597,1086,217,9,200
902982,13-03-2026,5971,1088,205,7,0
902983,02-05-2026,5900,1013,224,10,0
902984,23-05-2026,6973,1092,212,8,1000
902985,09-03-2026,6393,1015,207,9,0
902986,19-04-2026,5527,1058,215,4,1000
902987,20-05-2026,7848,1001,208,4,0
902988,24-04-2026,7680,1074,207,2,50
902989,12-03-2026,6649,1043,212,4,100
902990,04-01-2026,5453,1031,201,3,50
902991,23-05-2026,5425,1042,205,6,200
902992,27-06-2026,7632,1053,211,3,200
902993,19-02-2026,5548,1029,215,6,200
902994,28-05-2026,7345,1022,218,5,100
902995,26-06-2026,5787,1047,215,2,100
902996,24-06-2026,5040,1099,211,6,500
902997,28-02-2026,7806,1032,224,2,500
902998,02-01-2026,7510,1014,204,1,1000
902999,22-03-2026,5309,1064,217,3,100
903000,18-06-2026,5019,1023,212,10,100
903001,17-01-2026,7762,1029,221,4,100
903002,13-03-2026,6453,1056,219,3,0
903003,29-06-2026,6560,1019,202,7,50
903004,11-06-2026,6638,1087,209,8,500
903005,18-05-2026,7905,1082,219,4,0
903006,20-03-2026,7058,1099,214,1,500
903007,23-01-2026,5659,1067,209,10,500
903008,03-06-2026,5846,1012,214,5,50
903009,18-01-2026,5044,1042,204,9,500
903010,03-04-2026,5119,1034,221,9,50
903011,04-06-2026,5850,1097,210,2,500
903012,12-06-2026,5723,1039,217,4,500
903013,15-01-2026,6848,1087,208,10,1000
903014,15-05-2026,6083,1059,206,3,1000
903015,29-04-2026,5239,1037,213,8,500
903016,30-04-2026,6430,1026,219,10,0
903017,19-04-2026,5997,1024,216,3,500
903018,09-03-2026,7753,1079,207,8,100
903019,31-03-2026,5951,1041,217,5,1000
903020,19-03-2026,5251,1052,205,3,100
903021,07-03-2026,5284,1078,210,9,200
903022,14-04-2026,6435,1048,214,2,100
903023,13-04-2026,7217,1043,209,3,1000
903024,09-03-2026,5671,1028,216,5,500
903025,15-04-2026,5418,1036,208,3,200
903026,01-04-2026,7315,1014,202,1,0
903027,09-05-2026,5470,1003,213,10,500
903028,10-06-2026,6604,1017,216,3,200
903029,28-04-2026,7762,1029,200,6,500
903030,26-03-2026,5768,1075,214,9,200
903031,17-05-2026,5250,1047,206,1,100
903032,06-04-2026,7161,1068,213,9,100
903033,08-04-2026,5309,1056,217,5,1000
903034,12-06-2026,5760,1051,207,3,100
903035,23-03-2026,6659,1060,215,3,200
903036,18-06-2026,6393,1039,214,4,0
903037,17-03-2026,6211,1047,211,5,500
903038,26-02-2026,6389,1080,216,2,500
903039,14-02-2026,6775,1029,202,9,0
903040,10-05-2026,5409,1057,207,4,0
903041,08-02-2026,5305,1028,205,5,1000
903042,09-05-2026,5042,1073,213,4,0
903043,17-02-2026,6336,1082,215,4,50
903044,09-05-2026,7957,1026,204,9,50
903045,06-03-2026,7715,1005,205,4,500
903046,18-03-2026,7397,1025,200,9,1000
903047,30-01-2026,5033,1006,220,10,100
903048,06-01-2026,6232,1066,209,5,200
903049,02-05-2026,7446,1003,204,6,500
903050,22-04-2026,6228,1037,215,6,0
903051,10-04-2026,5737,1008,203,4,1000
903052,15-05-2026,6463,1095,211,5,1000
903053,27-03-2026,6378,1041,209,1,1000
903054,05-01-2026,6906,1014,213,6,500
903055,28-06-2026,5897,1008,208,1,1000
903056,13-05-2026,5432,1001,217,3,100
903057,17-02-2026,6847,1022,220,7,100
903058,17-02-2026,5681,1032,205,10,0
903059,25-03-2026,6725,1076,205,6,1000
903060,29-03-2026,5045,1051,217,9,200
903061,31-01-2026,6461,1080,202,10,200
903062,11-05-2026,6568,1098,214,7,1000
903063,22-03-2026,7878,1025,215,7,500
903064,03-04-2026,5217,1044,222,4,0
903065,30-01-2026,7240,1002,220,6,50
903066,28-02-2026,7099,1040,201,4,0
903067,25-02-2026,5744,1070,220,10,500
903068,23-06-2026,7318,1016,223,5,200
903069,07-04-2026,7152,1068,211,8,500
903070,06-06-2026,7868,1091,224,6,0
903071,05-04-2026,7857,1042,219,8,0
903072,20-05-2026,7039,1011,224,8,500
903073,23-03-2026,5783,1066,221,5,1000
903074,26-06-2026,6649,1066,215,8,500
903075,26-04-2026,7803,1085,210,3,200
903076,17-05-2026,7096,1014,206,9,0
903077,20-06-2026,6004,1022,221,1,1000
903078,16-02-2026,7344,1009,218,3,0
903079,19-06-2026,7759,1026,220,9,200
903080,13-04-2026,6209,1097,210,3,100
903081,15-04-2026,5655,1007,218,6,0
903082,02-02-2026,6283,1099,203,1,50
903083,17-02-2026,7811,1062,221,1,0
903084,26-02-2026,5646,1099,219,6,0
903085,09-05-2026,5461,1087,202,6,0
903086,10-01-2026,7589,1099,204,10,500
903087,04-06-2026,5954,1098,201,1,1000
903088,03-05-2026,5689,1052,213,3,0
903089,29-05-2026,7405,1094,208,2,0
